483	190.3
484	186.1
485	182
486	176.7
487	172.3
488	168.7
489	166
490	162
491	154.1
492	147.7
493	141.1
494	135
495	132.2
496	129.7
497	126.5
498	124.8
499	121.9
500	118.1
501	115.7
502	113.1
503	111.5
504	109.9
505	109.1
506	108.4
507	107.6
508	106.7
509	105.6
510	103.7
511	103.1
512	103.7
513	103
514	102.2
515	100.8
516	99.9
517	99.2
518	98
519	95.9
520	93.7
521	92.3
522	91.9
523	90.1
524	85.5
525	82.2
526	80.5
527	78.9
528	77.4
529	75.9
530	73.9
531	71
532	69.5
533	69.1
534	67.8
535	67.9
536	67.7
537	65.6
538	65.9
539	67.9
540	66.7
541	64.8
542	62.7
543	60.3
544	57.9
545	54.5
546	50.8
547	47.9
548	47.1
549	46.6
550	43
551	37.8
552	35.5
553	34.4
554	33.5
555	34.6
556	34.9
557	33.4
558	33.7
559	33
560	31.6
561	31.4
562	29.6
563	27.6
564	26.2
565	24.3
566	22.1
567	19.4
568	16.5
569	15.9
570	14.6
571	13.3
572	12.8
573	11.6
574	11.1
575	10.8
576	9.8
577	8.9
578	9.5
579	9.9
580	9.2
581	7.9
582	6.8
583	6.3
584	5.9
585	5.3
586	5.4
587	6.3
588	6.7
589	7.3
590	8.6
591	9.7
592	10.8
593	12.1
594	13
595	12.9
596	12.5
597	12.6
598	12.1
599	11.4
600	11.6
601	11.8
602	11
603	9.9
604	9.1
605	9.8
606	12
607	14.6
608	16.8
609	18.1
610	19.2
611	21.9
612	25.5
613	28.3
614	30.8
615	34
616	38.1
617	40.5
618	42
619	44.3
620	47.1
621	50.1
622	53.5
623	56.1
624	58.1
625	60.8
626	62.8
627	64.3
628	65.9
629	67.8
630	69.7
631	71.4
632	73.4
633	75.1
634	75.2
635	74.9
636	75.2
637	75.6
638	75.1
639	73.1
640	72
641	71.3
642	70.6
643	69.5
644	68
645	68.6
646	70.9
647	71.9
648	71.4
649	70.9
650	72
651	75.1
652	76.1
653	75.3
654	73.9
655	73.3
656	74.4
657	75.5
658	76.7
659	78.3
660	80.2
661	81
662	80.9
663	80.3
664	79.8
665	80.5
666	81.5
667	82
668	81.4
669	78.5
670	74.8
671	71.9
672	68.9
673	66.3
674	64
675	62.1
676	60.5
677	58.6
678	57
679	55.4
680	52.8
681	51.2
682	49.9
683	47.8
684	45
685	41.9
686	39.1
687	37.2
688	35.8
689	33.7
690	31.6
691	29.4
692	27.1
693	24.5
694	21.6
695	18.4
696	15.9
697	14.6
698	13.4
699	11.9
700	11.3
701	11.7
702	11.4
703	10.7
704	10.8
705	11
706	11.3
707	12.7
708	14.1
709	14.9
710	15.3
711	14.7
712	13.2
713	12
714	11.1
715	10.1
716	8.8
717	7.7
718	6.7
719	5.1
720	3.7
721	2.6
722	1.9
723	1.6
724	1.3
725	0.7
726	0.1
727	0.1
728	0.5
729	0.9
730	1.1
731	1.7
732	2.2
733	2.3
734	3.1
735	4.1
736	4.2
737	4.3
738	4.4
739	4.5
740	4.2
741	4.9
742	6.1
743	6.2
744	6.5
745	7.6
746	7.5
747	7.3
748	7.9
749	9.2
750	10.6
751	11.6
752	13.6
753	14.3
754	14.5
755	16.9
756	19.1
757	20
758	21.9
759	23.5
760	23.9
761	24.7
762	25.2
763	25.5
764	25.7
765	25.3
766	24.4
767	23.3
768	22.6
769	22.8
770	23
771	24.2
772	27
773	29
774	29.8
775	33
776	37
777	41.3
778	46
779	48.6
780	51.2
781	55.9
782	59.5
783	62.5
784	68.4
785	73.6
786	77.8
787	79.4
788	78.8
789	77.3
790	76.8
791	79.5
792	81.2
793	78.8
794	77.1
795	77
796	77.8
797	77.1
798	73.3
799	71.4
800	71.9
801	74.2
802	75
803	72.1
804	69.3
805	68.5
806	68.3
807	65.8
808	58.4
809	54
810	56.8
811	58.8
812	57
813	54.6
814	52.9
815	52.6
816	51.7
817	50.3
818	50
819	49.7
820	48.1
821	45.6
822	42.3
823	39.9
824	40
825	39.9
826	38.7
827	37.6
828	38.3
829	39.6
830	39
831	38.5
832	38.9
833	38.9
834	39.6
835	38.6
836	36.1
837	35.3
838	34.6
839	32.7
840	30.2
841	27.5
842	26.2
843	24.8
844	23.3
845	22.7
846	20
847	17.5
848	15.6
849	12.9
850	11.4
851	12
852	12.5
853	11.6
854	9.5
855	7.8
856	8.3
857	9.3
858	9.5
859	9.8
860	10.4
861	10.6
862	10.1
863	8.5
864	6.9
865	6.6
866	6.6
867	6.5
868	5.4
869	3.4
870	2.4
871	1.9
872	1
873	0.3
874	0.2
875	0.2
876	0.2
877	1.6
878	4.5
879	6.7
880	7.4
881	8.7
882	10.3
883	10.5
884	10.4
885	10.5
886	12
887	15.2
888	17
889	15.6
890	13.1
891	12.3
892	14.2
893	14.6
894	14.4
895	16.4
896	19.6
897	23.4
898	24.8
899	23.8
900	23.9
901	26.2
902	28.6
903	29.6
904	30.8
905	33.2
906	35.8
907	38.4
908	41.4
909	43.9
910	45.1
911	47.8
912	52.1
913	57.2
914	61.6
915	64.8
916	68.3
917	71.3
918	74.5
919	77.5
920	78.2
921	78.5
922	81.6
923	84.1
924	85
925	84.1
926	83.8
927	86.3
928	88
929	89.5
930	92.9
931	98
932	101.7
933	104.1
934	105.8
935	105.7
936	106.2
937	106.9
938	106.3
939	104.6
940	104
941	106.9
942	107.7
943	104.5
944	105.4
945	108
946	108.3
947	108.6
948	109.5
949	110.9
950	112.3
951	114.5
952	116.9
953	118.5
954	119.2
955	118.6
956	114.7
957	109.5
958	108.3
959	110.9
960	113.7
961	116.4
962	117.9
963	116
964	115.1
965	112.1
966	106.6
967	102.4
968	100.3
969	100.7
970	99.3
971	95
972	89.7
973	83.4
974	78.6
975	77.8
976	75.5
977	70.9
978	69.2
979	69
980	66.4
981	61
982	55.7
983	51.9
984	48.1
985	46
986	44.5
987	40.3
988	34.5
989	29.8
990	26.2
991	22.4
992	20.1
993	19.4
994	19.5
995	18.7
996	17.2
997	15.4
998	13.8
999	13.5
1000	13.2
1001	12.6
1002	12.2
1003	12.4
1004	13
1005	13
1006	12.9
1007	14.1
1008	17
1009	20.4
1010	22.3
1011	22.9
1012	24.4
1013	29.7
1014	36.2
1015	40.4
1016	45.7
1017	53.1
1018	63.1
1019	74.2
1020	83.9
1021	91.7
1022	100.4
1023	111.8
1024	123
1025	134.1
1026	144.5
1027	155.6
1028	165.9
1029	173.2
1030	176.2
1031	178.7
1032	183.1
1033	193.5
1034	209.3
1035	221
1036	228.2
1037	230.4
1038	230.1
1039	232.4
1040	237.9
1041	243
1042	244.9
1043	244
1044	242.1
1045	235.8
1046	227.5
1047	218.2
1048	212.3
1049	211.9
1050	212.9
1051	210.3
1052	202.1
1053	194.5
1054	189.1
1055	185.3
1056	180.9
1057	175.4
1058	169.2
1059	167.7
1060	164.6
1061	155.7
1062	145.4
1063	136.8
1064	132.4
1065	134.4
1066	142.1
1067	146.2
1068	145.6
1069	143.9
1070	141.1
1071	138.4
1072	136.7
1073	136.3
1074	137.6
1075	138.3
1076	136.2
1077	129.4
1078	120.2
1079	113.6
1080	110.1
1081	108.4
1082	103.8
1083	95.8
1084	89.1
1085	84.7
1086	82.8
1087	83.2
1088	81.6
1089	78.2
1090	74.4
1091	69.9
1092	65.7
1093	62.2
1094	61
1095	60.2
1096	59
1097	57.6
1098	53.7
1099	48.3
1100	44.6
1101	42.4
1102	40.3
1103	39.7
1104	41.8
1105	41.8
1106	39.8
1107	38
1108	35.8
1109	33.7
1110	32.2
1111	31.3
1112	30.4
1113	29.1
1114	27.1
1115	23.8
1116	20.1
1117	18.2
1118	17.6
1119	18.1
1120	19.3
1121	20.4
1122	20.5
1123	19.4
1124	19.7
1125	21.4
1126	22.4
1127	23.7
1128	24.3
1129	24.3
1130	26
1131	29.2
1132	33.3
1133	37.9
1134	42.9
1135	47.3
1136	49.9
1137	51.1
1138	53.3
1139	56.2
1140	59.5
1141	64.1
1142	67.7
1143	69.1
1144	71
1145	73.3
1146	75
1147	78.2
1148	81.7
1149	84.4
1150	91.3
1151	97.8
1152	100.3
1153	102.1
1154	104.2
1155	105.4
1156	106.5
1157	106.3
1158	105.7
1159	108.2
1160	110
1161	116.4
1162	126.1
1163	138.4
1164	152.5
1165	161
1166	170.8
1167	182.1
1168	188.4
1169	194.3
1170	200.5
1171	205.4
1172	214.5
1173	219.9
1174	215.2
1175	207.6
1176	202.6
1177	204.4
1178	209.2
1179	213.3
1180	216
1181	216.7
1182	216.7
1183	213.4
1184	207.4
1185	200.1
1186	196.7
1187	193.6
1188	189.9
1189	186.4
1190	176.8
1191	167.2
1192	162.7
1193	157
1194	150.9
1195	148.5
1196	144.6
1197	141
1198	139.9
1199	139.3
1200	135.7
1201	129.4
1202	126.3
1203	127.4
1204	127.3
1205	126.8
1206	127.9
1207	127.4
1208	126.6
1209	126.1
1210	124.3
1211	122.2
1212	121.2
1213	121.7
1214	121.9
1215	118.3
1216	114.9
1217	115.4
1218	115.5
1219	113.6
1220	112.8
1221	111.8
1222	108
1223	106
1224	106.6
1225	104.8
1226	100.6
1227	96.6
1228	92.9
1229	89.6
1230	86.6
1231	84.5
1232	84.2
1233	85.4
1234	85.9
1235	83.6
1236	79.6
1237	75.9
1238	72.1
1239	68.3
1240	65.1
1241	62.1
1242	59.6
1243	57.3
1244	53.6
1245	48.7
1246	45.1
1247	41.9
1248	39.5
1249	39.3
1250	38.9
1251	38
1252	37
1253	35
1254	32.1
1255	29.6
1256	26.9
1257	24.5
1258	21.7
1259	19.7
1260	17.5
1261	14.2
1262	11.8
1263	10.3
1264	8.5
1265	7.3
1266	6.7
1267	6
1268	6.3
1269	6.9
1270	7.5
1271	7.4
1272	7.3
1273	7.9
1274	9.3
1275	10.5
1276	11.1
1277	11.8
1278	14.5
1279	17.6
1280	19.8
1281	22.1
1282	26
1283	31.8
1284	36.6
1285	40.8
1286	45.2
1287	49.4
1288	55.7
1289	62
1290	65.1
1291	68.4
1292	73.4
1293	79.1
1294	85.2
1295	92.2
1296	97.8
1297	101.8
1298	107.6
1299	115.3
1300	122.1
1301	128.5
1302	136.1
1303	143.4
1304	149.8
1305	157
1306	163.1
1307	167
1308	172.4
1309	177.1
1310	178.1
1311	178.1
1312	178.8
1313	178.4
1314	178.5
1315	181.5
1316	185
1317	186.2
1318	184.6
1319	181.5
1320	179.7
1321	180.9
1322	180.4
1323	178
1324	177.3
1325	179.6
1326	177.8
1327	172.2
1328	167.5
1329	163
1330	160.6
1331	157.9
1332	152.6
1333	147.8
1334	146.7
1335	145.7
1336	140.1
1337	132
1338	129.1
1339	129.4
1340	128.7
1341	126.7
1342	124.1
1343	121
1344	118.8
1345	115.4
1346	111.1
1347	109.3
1348	110.5
1349	111.3
1350	109.4
1351	105.1
1352	98.5
1353	94.1
1354	89.4
1355	85.7
1356	84.5
1357	83.5
1358	84.3
1359	84.3
1360	83.5
1361	83.1
1362	81.7
1363	82
1364	85.1
1365	87.4
1366	88.5
1367	88.5
1368	89.6
1369	90.2
1370	88.5
1371	87.1
1372	84.4
1373	81.8
1374	80.8
1375	78.4
1376	74.3
1377	70.7
1378	68.8
1379	66.9
1380	63
1381	59.1
1382	56.5
1383	55.1
1384	53.8
1385	51.7
1386	49.1
1387	46
1388	43.3
1389	39.9
1390	36.8
1391	35.4
1392	34
1393	31.9
1394	28.5
1395	23
1396	18.8
1397	16.6
1398	14.8
1399	12.8
1400	11.3
1401	10.3
1402	9.9
1403	10
1404	10
1405	11.9
1406	14.9
1407	17
1408	19.1
1409	22.4
1410	26.2
1411	29.8
1412	33.5
1413	37.1
1414	41.6
1415	47.3
1416	53.9
1417	60
1418	65.8
1419	72.1
1420	77
1421	79.1
1422	84.8
1423	95.5
1424	103
1425	108.2
1426	113.7
1427	115.9
1428	117
1429	120.9
1430	124.6
1431	129.5
1432	140.7
1433	156.2
1434	169.5
1435	176.4
1436	183.4
1437	193.6
1438	202.6
1439	212.5
1440	223.4
1441	230
1442	232.5
1443	234
1444	233.7
1445	232.9
1446	231
1447	225.8
1448	220.7
1449	215.6
1450	208.7
1451	200.8
1452	193.9
1453	188.2
1454	184.9
1455	183.9
1456	179.7
1457	171.8
1458	164.9
1459	163.6
1460	165
1461	164
1462	165.2
1463	168.5
1464	169.9
1465	169.9
1466	170
1467	169.6
1468	169.3
1469	168.2
1470	162.3
1471	153.6
1472	146.4
1473	142
1474	135.6
1475	127.1
1476	119.3
1477	112.9
1478	108.7
1479	103.9
1480	97.4
1481	90.7
1482	87.4
1483	86.7
1484	86.3
1485	85.9
1486	84.1
1487	81.9
1488	79.2
1489	75.9
1490	71.3
1491	65.2
1492	61.3
1493	60.2
1494	57.7
1495	54.4
1496	49.6
1497	42.5
1498	37.5
1499	34.2
1500	31.9
1501	29.8
1502	28.4
1503	27.9
1504	27.3
1505	25.2
1506	22.9
1507	20.9
1508	19.5
1509	19.3
1510	19.4
1511	20.1
1512	19.6
1513	19
1514	19.5
1515	19.8
1516	18.1
1517	17.7
1518	19.8
1519	21.8
1520	22
1521	21.2
1522	21.5
1523	21.4
1524	21.2
1525	21.1
1526	19.2
1527	17.6
1528	17.2
1529	15.8
1530	13.6
1531	12
1532	11
1533	10.2
1534	8.9
1535	7.8
1536	6.7
1537	5.9
1538	5.6
1539	5
1540	4
1541	3.9
1542	4.1
1543	3.7
1544	4.1
1545	5.4
1546	6.2
1547	7
1548	8.4
1549	9.5
1550	11.6
1551	15.1
1552	18.3
1553	20.5
1554	22.9
1555	26.4
1556	29.4
1557	33
1558	39.8
1559	46.1
1560	49.4
1561	52.2
1562	54.6
1563	57.3
1564	61.3
1565	65.8
1566	69.4
1567	72.6
1568	78.3
1569	82.8
1570	82.6
1571	83.2
1572	86.4
1573	89.3
1574	91.1
1575	92.8
1576	95.1
1577	99.2
1578	103.7
1579	104.1
1580	100.8
1581	97.4
1582	96.5
1583	96.4
1584	98.1
1585	99.8
1586	100.5
1587	100
1588	96.7
1589	94.1
1590	90.9
1591	90.8
1592	95.4
1593	98.2
1594	98.2
1595	99.6
1596	101.3
1597	103.7
1598	108.2
1599	113.1
1600	119
1601	121.7
1602	123.7
1603	124.4
1604	120.8
1605	119.5
1606	120.9
1607	119
1608	113.2
1609	107.8
1610	102.5
1611	98
1612	94.4
1613	90.3
1614	89.3
1615	92
1616	95.1
1617	95.7
1618	93.7
1619	91.6
1620	90.5
1621	88.4
1622	85.7
1623	81.6
1624	79
1625	78.7
1626	75
1627	68.2
1628	61.7
1629	56.9
1630	53.3
1631	50
1632	45.7
1633	43
1634	41
1635	38.8
1636	34.2
1637	28
1638	24.7
1639	23.1
1640	21.9
1641	21.7
1642	21
1643	19.9
1644	20.2
1645	21.2
1646	21.9
1647	21.7
1648	21.5
1649	21.6
1650	20.6
1651	19.1
1652	17.1
1653	14.4
1654	13.2
1655	13
1656	12.9
1657	12.2
1658	10.4
1659	9.7
1660	9.7
1661	9.5
1662	9.2
1663	8.8
1664	9.2
1665	10.9
1666	12
1667	11.8
1668	11.1
1669	10.4
1670	10.7
1671	10.5
1672	9.8
1673	9.5
1674	9.5
1675	9.3
1676	9.1
1677	8.4
1678	8.3
1679	9.7
1680	10.9
1681	11.7
1682	12.3
1683	14.4
1684	16.2
1685	17.9
1686	21.7
1687	27.5
1688	34.1
1689	39
1690	43.3
1691	48.7
1692	53.7
1693	57.7
1694	63.2
1695	70.8
1696	77.3
1697	83.5
1698	89.5
1699	94.2
1700	97.4
1701	103.3
1702	108.7
1703	110.6
1704	113.6
1705	118.4
1706	122
1707	122.2
1708	123.1
1709	125.5
1710	127.2
1711	128.5
1712	130.2
1713	133
1714	136
1715	137.7
1716	139
1717	140.8
1718	142.4
1719	143.8
1720	143.6
1721	142.3
1722	142.9
1723	144.7
1724	146.5
1725	143.7
1726	138.7
1727	137.6
1728	136
1729	132.4
1730	128.6
1731	126
1732	125.4
1733	125.7
1734	123
1735	118.8
1736	112.8
1737	108.7
1738	108
1739	106.9
1740	105.8
1741	105.9
1742	104.2
1743	101.2
1744	99.9
1745	96.9
1746	91.9
1747	87.5
1748	85.8
1749	82.7
1750	80.1
1751	77.6
1752	74.2
1753	71.7
1754	70.5
1755	69.4
1756	65.8
1757	63.4
1758	62
1759	58.8
1760	55
1761	53.4
1762	52.1
1763	50.2
1764	47.1
1765	44.4
1766	43.1
1767	42.8
1768	44
1769	43.5
1770	42.7
1771	43.9
1772	43.3
1773	42.7
1774	42.4
1775	42.9
1776	45.8
1777	46
1778	43.8
1779	41.2
1780	37.9
1781	36.4
1782	35.2
1783	33.8
1784	34
1785	32.3
1786	28.5
1787	25.2
1788	22.1
1789	20.3
1790	19.5
1791	19.1
1792	18.8
1793	18.2
1794	18.9
1795	18.8
1796	17.9
1797	17.6
1798	17.7
1799	17.7
1800	17.5
1801	16.5
1802	15.2
1803	13.7
1804	12.7
1805	11.3
1806	9.8
1807	9
1808	8.1
1809	7.3
1810	6.5
1811	5.4
1812	4.7
1813	4.6
1814	5
1815	5.2
1816	5.5
1817	6.1
1818	5.6
1819	4.8
1820	4.5
1821	4.6
1822	5.2
1823	6.5
1824	7.8
1825	8.4
1826	8.6
1827	10
1828	11.3
1829	13.1
1830	15.8
1831	17.6
1832	20.5
1833	24.2
1834	26.3
1835	28.1
1836	32.1
1837	37.6
1838	42.3
1839	44.4
1840	46.6
1841	49.4
1842	52.3
1843	55.8
1844	59.1
1845	62.7
1846	66.1
1847	68.5
1848	69.1
1849	69.3
1850	71.5
1851	77.4
1852	83
1853	84.1
1854	84.4
1855	85.5
1856	87.6
1857	89.1
1858	90.9
1859	94.4
1860	100.9
1861	105.7
1862	105.1
1863	100.7
1864	97.5
1865	99.1
1866	100.9
1867	102.6
1868	105.7
1869	107.1
1870	106.4
1871	102.2
1872	93.2
1873	89.1
1874	91.9
1875	99.4
1876	104.5
1877	104
1878	102.8
1879	100.2
1880	94.9
1881	91.6
1882	94
1883	99.4
1884	104.2
1885	104.6
1886	100.8
1887	93.1
1888	85.7
1889	83.8
1890	84
1891	84.4
1892	84.3
1893	86.1
1894	88.7
1895	86.6
1896	83.1
1897	81.5
1898	82.2
1899	84.3
1900	87.8
1901	88.6
1902	86.5
1903	84.4
1904	82.4
1905	77.4
1906	69.4
1907	67.9
1908	70.4
1909	72.1
1910	71
1911	67.9
1912	63.7
1913	58.9
1914	56.3
1915	54.6
1916	52.4
1917	50.1
1918	48.4
1919	46.2
1920	41.2
1921	34.4
1922	29.4
1923	26.2
1924	23.7
1925	23.3
1926	23
1927	21.4
1928	20
1929	18.7
1930	16.6
1931	12.6
1932	10.1
1933	9.8
1934	9.3
1935	8.5
1936	7.7
1937	6.6
1938	5.5
1939	5.3
1940	5.4
1941	5.1
1942	5.2
1943	5.7
1944	5.6
1945	5.7
1946	6.1
1947	6.5
1948	6.4
1949	5.8
1950	5.2
1951	4.7
1952	4.3
1953	4.2
1954	3.6
1955	2.9
1956	2.8
1957	2.6
1958	2.5
1959	2.5
1960	2.6
1961	4
1962	5.5
1963	6.6
1964	7.7
1965	8.5
1966	9.8
1967	10.9
1968	12.4
1969	14.8
1970	17.5
1971	21.6
1972	26.8
1973	31
1974	34.6
1975	40.5
1976	49.1
1977	58
1978	64.8
1979	70.5
1980	75.5
1981	78.1
1982	80.5
1983	83
1984	85.8
1985	89.9
1986	94.9
1987	97.7
1988	96.4
1989	92.7
1990	90
1991	89.5
1992	91
1993	93.9
1994	97.2
1995	100.4
1996	103.4
1997	105.6
1998	108.5
1999	114.6
2000	122.4
2001	135.3
2002	149.5
2003	156.8
2004	160.4
2005	167.9
2006	174.7
2007	175.7
2008	173.6
2009	172.5
2010	170.3
2011	163.8
2012	159.1
2013	154.6
2014	147.5
2015	145
2016	145
2017	139.2
2018	131
2019	128.6
2020	129.2
2021	126.9
2022	125.7
2023	130
2024	130.6
2025	125.4
2026	121.4
2027	117.4
2028	112.3
2029	107.7
2030	106.2
2031	104.6
2032	103.1
2033	100.8
2034	94.4
2035	85.6
2036	78
2037	71.9
2038	67.2
2039	65.7
2040	64.4
2041	63.1
2042	61.3
2043	58.2
2044	53.4
2045	51.6
2046	52.1
2047	51
2048	51.6
2049	52.9
2050	51.8
2051	48.3
2052	45.5
2053	44.2
2054	42.2
2055	40.7
2056	42.5
2057	42.9
2058	40.5
2059	37.6
2060	33.5
2061	30.2
2062	28.2
2063	26.4
2064	24.9
2065	24
2066	23.2
2067	21
2068	15.7
2069	11.8
2070	11.1
2071	11
2072	10.7
2073	9.8
2074	10
2075	10.9
2076	11.5
2077	10.7
2078	9.4
2079	9.4
2080	9.5
2081	9.8
2082	11.3
2083	13.6
2084	16.3
2085	19.3
2086	21.5
2087	23.3
2088	25.1
2089	26.9
2090	28.2
2091	29.8
2092	32.2
2093	34.7
2094	37.7
2095	40.8
2096	43.2
2097	45.2
2098	48.9
2099	54.4
2100	59.9
2101	68.2
2102	78.5
2103	86.3
2104	92.6
2105	96.2
2106	98.2
2107	101.4
2108	104.2
2109	106.8
2110	108.5
2111	108.7
2112	109
2113	107.8
2114	107.2
2115	109.4
2116	111.6
2117	115.9
2118	120.7
2119	120.8
2120	120
2121	119.6
2122	119.6
2123	119.5
2124	119.4
2125	117.5
2126	115.2
2127	114
2128	113.7
2129	113.9
2130	112.9
2131	115
2132	120.2
2133	125.3
2134	128.9
2135	130.2
2136	128.9
2137	128.7
2138	128.7
2139	126.9
2140	123.7
2141	119.4
2142	116.1
2143	113.5
2144	110.2
2145	107
2146	101.9
2147	97.5
2148	99.2
2149	104.7
2150	107.9
2151	106.7
2152	104.7
2153	102.7
2154	100.2
2155	95.7
2156	89.3
2157	83.2
2158	80.2
2159	78.6
2160	74.1
2161	65.2
2162	56
2163	52
2164	51.2
2165	50.4
2166	49
2167	47.2
2168	46
2169	44.9
2170	43.1
2171	40.5
2172	37.7
2173	35.9
2174	35.2
2175	32.8
2176	29.2
2177	26.5
2178	24.6
2179	24.7
2180	24.6
2181	23.6
2182	22.1
2183	21
2184	20.2
2185	19
2186	18.6
2187	19.4
2188	20.1
2189	19.5
2190	17.9
2191	15.7
2192	14
2193	13.1
2194	12.7
2195	12.4
2196	11.5
2197	10.2
2198	8.8
2199	7.2
2200	5.8
2201	6
2202	7.7
2203	9
2204	9.5
2205	10.5
2206	11
2207	11.1
2208	11.9
