0	0.0552689
1	0.0577815
2	0.0615405
3	0.0671788
4	0.0740076
5	0.081257
6	0.0900166
7	0.100517
8	0.112238
9	0.124184
10	0.137015
11	0.151497
12	0.168368
13	0.18658
14	0.206323
15	0.22755
16	0.248624
17	0.27234
18	0.301315
19	0.331642
20	0.359906
21	0.389135
22	0.419891
23	0.450742
24	0.484505
25	0.515965
26	0.545432
27	0.576263
28	0.606751
29	0.632825
30	0.655276
31	0.677975
32	0.699918
33	0.721075
34	0.743387
35	0.763997
36	0.780107
37	0.793005
38	0.806404
39	0.82336
40	0.839628
41	0.851842
42	0.865578
43	0.877558
44	0.887205
45	0.893208
46	0.898208
47	0.901959
48	0.901397
49	0.903325
50	0.906464
51	0.904087
52	0.899237
53	0.893675
54	0.888497
55	0.885523
56	0.880898
57	0.877348
58	0.874875
59	0.86947
60	0.860597
61	0.849931
62	0.840118
63	0.831981
64	0.824273
65	0.813187
66	0.795931
67	0.775899
68	0.764115
69	0.754073
70	0.742593
71	0.731109
72	0.724711
73	0.715295
74	0.706897
75	0.698529
76	0.687568
77	0.676049
78	0.664251
79	0.650607
80	0.635192
81	0.619906
82	0.601799
83	0.580011
84	0.557232
85	0.539538
86	0.526235
87	0.514627
88	0.49789
89	0.478555
90	0.461972
91	0.448593
92	0.434597
93	0.421868
94	0.411964
95	0.399744
96	0.388388
97	0.374704
98	0.358646
99	0.343699
100	0.331201
101	0.31817
102	0.306405
103	0.296977
104	0.285562
105	0.272567
106	0.259655
107	0.246671
108	0.236364
109	0.225475
110	0.213686
111	0.203531
112	0.195441
113	0.187482
114	0.177576
115	0.168799
116	0.160648
117	0.152458
118	0.144262
119	0.135293
120	0.126346
121	0.118842
122	0.110187
123	0.101884
124	0.0923684
125	0.0837371
126	0.0769511
127	0.0704064
128	0.063893
129	0.0590453
130	0.0560699
131	0.0525079
132	0.0552689
133	0.0577815
134	0.0615405
135	0.0671788
136	0.0740076
137	0.081257
138	0.0900166
139	0.100517
140	0.112238
141	0.124184
142	0.137015
143	0.151497
144	0.168368
145	0.18658
146	0.206323
147	0.22755
148	0.248624
149	0.27234
150	0.301315
151	0.331642
152	0.359906
153	0.389135
154	0.419891
155	0.450742
156	0.484505
157	0.515965
158	0.545432
159	0.576263
160	0.606751
161	0.632825
162	0.655276
163	0.677975
164	0.699918
165	0.721075
166	0.743387
167	0.763997
168	0.780107
169	0.793005
170	0.806404
171	0.82336
172	0.839628
173	0.851842
174	0.865578
175	0.877558
176	0.887205
177	0.893208
178	0.898208
179	0.901959
180	0.901397
181	0.903325
182	0.906464
183	0.904087
184	0.899237
185	0.893675
186	0.888497
187	0.885523
188	0.880898
189	0.877348
190	0.874875
191	0.86947
192	0.860597
193	0.849931
194	0.840118
195	0.831981
196	0.824273
197	0.813187
198	0.795931
199	0.775899
200	0.764115
201	0.754073
202	0.742593
203	0.731109
204	0.724711
205	0.715295
206	0.706897
207	0.698529
208	0.687568
209	0.676049
210	0.664251
211	0.650607
212	0.635192
213	0.619906
214	0.601799
215	0.580011
216	0.557232
217	0.539538
218	0.526235
219	0.514627
220	0.49789
221	0.478555
222	0.461972
223	0.448593
224	0.434597
225	0.421868
226	0.411964
227	0.399744
228	0.388388
229	0.374704
230	0.358646
231	0.343699
232	0.331201
233	0.31817
234	0.306405
235	0.296977
236	0.285562
237	0.272567
238	0.259655
239	0.246671
240	0.236364
241	0.225475
242	0.213686
243	0.203531
244	0.195441
245	0.187482
246	0.177576
247	0.168799
248	0.160648
249	0.152458
250	0.144262
251	0.135293
252	0.126346
253	0.118842
254	0.110187
255	0.101884
256	0.0923684
257	0.0837371
258	0.0769511
259	0.0704064
260	0.063893
261	0.0590453
262	0.0560699
263	0.0525079
264	0.0552689
265	0.0577815
266	0.0615405
267	0.0671788
268	0.0740076
269	0.081257
270	0.0900166
271	0.100517
272	0.112238
273	0.124184
274	0.137015
275	0.151497
276	0.168368
277	0.18658
278	0.206323
279	0.22755
280	0.248624
281	0.27234
282	0.301315
283	0.331642
284	0.359906
285	0.389135
286	0.419891
287	0.450742
288	0.484505
289	0.515965
290	0.545432
291	0.576263
292	0.606751
293	0.632825
294	0.655276
295	0.677975
296	0.699918
297	0.721075
298	0.743387
299	0.763997
300	0.780107
301	0.793005
