0	0.0305862
1	0.0374663
2	0.0670749
3	0.111498
4	0.142514
5	0.161877
6	0.17758
7	0.190917
8	0.171543
9	0.116387
10	0.0866142
11	0.0972916
12	0.11524
13	0.143228
14	0.153918
15	0.16087
16	0.157083
17	0.16234
18	0.161436
19	0.14997
20	0.133482
21	0.117866
22	0.0900628
23	0.0656938
24	0.0431927
25	0.0354269
26	0.0304346
27	0.0328683
28	0.0506562
29	0.0888114
30	0.133927
31	0.153155
32	0.1696
33	0.189865
34	0.181976
35	0.133447
36	0.0890536
37	0.0881051
38	0.110293
39	0.134291
40	0.149763
41	0.158973
42	0.159461
43	0.159793
44	0.162926
45	0.151105
46	0.146862
47	0.123008
48	0.102555
49	0.0799488
50	0.0467597
51	0.0417409
52	0.0348055
53	0.0307301
54	0.0400848
55	0.0733235
56	0.120949
57	0.145745
58	0.162955
59	0.179864
60	0.189783
61	0.159178
62	0.1092
63	0.087271
64	0.102982
65	0.11946
66	0.146613
67	0.156888
68	0.159333
69	0.156304
70	0.163793
71	0.161495
72	0.151969
73	0.130548
74	0.116289
75	0.0856152
76	0.0585549
77	0.0431334
78	0.0345857
79	0.030493
80	0.0347329
81	0.0587842
82	0.100318
83	0.139105
84	0.158307
85	0.173808
86	0.191124
87	0.17983
88	0.124843
89	0.0858395
90	0.0922058
91	0.112442
92	0.139229
93	0.151667
94	0.160615
95	0.157651
96	0.160636
97	0.162085
98	0.148051
99	0.141084
100	0.119311
101	0.0962731
102	0.0730952
103	0.0436645
104	0.0378107
105	0.0346571
106	0.0313945
107	0.0439412
108	0.0796274
109	0.12829
110	0.150257
111	0.165236
112	0.18458
113	0.18621
114	0.145935
115	0.101007
116	0.086971
117	0.110692
118	0.126541
119	0.148811
120	0.158259
121	0.159607
122	0.159659
123	0.16348
124	0.160649
125	0.15057
126	0.128304
127	0.110352
128	0.0834016
129	0.0518026
130	0.0429219
131	0.0345162
132	0.0305862
133	0.0374663
134	0.0670749
135	0.111498
136	0.142514
137	0.161877
138	0.17758
139	0.190917
140	0.171543
141	0.116387
142	0.0866142
143	0.0972916
144	0.11524
145	0.143228
146	0.153918
147	0.16087
148	0.157083
149	0.16234
150	0.161436
151	0.14997
152	0.133482
153	0.117866
154	0.0900628
155	0.0656938
156	0.0431927
157	0.0354269
158	0.0304346
159	0.0328683
160	0.0506562
161	0.0888114
162	0.133927
163	0.153155
164	0.1696
165	0.189865
166	0.181976
167	0.133447
168	0.0890536
169	0.0881051
170	0.110293
171	0.134291
172	0.149763
173	0.158973
174	0.159461
175	0.159793
176	0.162926
177	0.151105
178	0.146862
179	0.123008
180	0.102555
181	0.0799488
182	0.0467597
183	0.0417409
184	0.0348055
185	0.0307301
186	0.0400848
187	0.0733235
188	0.120949
189	0.145745
190	0.162955
191	0.179864
192	0.189783
193	0.159178
194	0.1092
195	0.087271
196	0.102982
197	0.11946
198	0.146613
199	0.156888
200	0.159333
201	0.156304
202	0.163793
203	0.161495
204	0.151969
205	0.130548
206	0.116289
207	0.0856152
208	0.0585549
209	0.0431334
210	0.0345857
211	0.030493
212	0.0347329
213	0.0587842
214	0.100318
215	0.139105
216	0.158307
217	0.173808
218	0.191124
219	0.17983
220	0.124843
221	0.0858395
222	0.0922058
223	0.112442
224	0.139229
225	0.151667
226	0.160615
227	0.157651
228	0.160636
229	0.162085
230	0.148051
231	0.141084
232	0.119311
233	0.0962731
234	0.0730952
235	0.0436645
236	0.0378107
237	0.0346571
238	0.0313945
239	0.0439412
240	0.0796274
241	0.12829
242	0.150257
243	0.165236
244	0.18458
245	0.18621
246	0.145935
247	0.101007
248	0.086971
249	0.110692
250	0.126541
251	0.148811
252	0.158259
253	0.159607
254	0.159659
255	0.16348
256	0.160649
257	0.15057
258	0.128304
259	0.110352
260	0.0834016
261	0.0518026
262	0.0429219
263	0.0345162
264	0.0305862
265	0.0374663
266	0.0670749
267	0.111498
268	0.142514
269	0.161877
270	0.17758
271	0.190917
272	0.171543
273	0.116387
274	0.0866142
275	0.0972916
276	0.11524
277	0.143228
278	0.153918
279	0.16087
280	0.157083
281	0.16234
282	0.161436
283	0.14997
284	0.133482
285	0.117866
286	0.0900628
287	0.0656938
288	0.0431927
289	0.0354269
290	0.0304346
291	0.0328683
292	0.0506562
293	0.0888114
294	0.133927
295	0.153155
296	0.1696
297	0.189865
298	0.181976
299	0.133447
300	0.0890536
301	0.0881051
302	0.110293
303	0.134291
304	0.149763
305	0.158973
306	0.159461
307	0.159793
308	0.162926
309	0.151105
310	0.146862
311	0.123008
312	0.102555
313	0.0799488
314	0.0467597
315	0.0417409
316	0.0348055
317	0.0307301
318	0.0400848
319	0.0733235
320	0.120949
321	0.145745
322	0.162955
323	0.179864
324	0.189783
325	0.159178
326	0.1092
327	0.087271
328	0.102982
329	0.11946
330	0.146613
331	0.156888
332	0.159333
333	0.156304
334	0.163793
335	0.161495
336	0.151969
337	0.130548
338	0.116289
339	0.0856152
340	0.0585549
341	0.0431334
342	0.0345857
343	0.030493
344	0.0347329
345	0.0587842
346	0.100318
347	0.139105
348	0.158307
349	0.173808
350	0.191124
351	0.17983
352	0.124843
353	0.0858395
354	0.0922058
355	0.112442
356	0.139229
357	0.151667
358	0.160615
359	0.157651
360	0.160636
361	0.162085
362	0.148051
363	0.141084
364	0.119311
365	0.0962731
366	0.0730952
367	0.0436645
368	0.0378107
369	0.0346571
370	0.0313945
371	0.0439412
372	0.0796274
373	0.12829
374	0.150257
375	0.165236
376	0.18458
377	0.18621
378	0.145935
379	0.101007
380	0.086971
381	0.110692
382	0.126541
383	0.148811
384	0.158259
385	0.159607
386	0.159659
387	0.16348
388	0.160649
389	0.15057
390	0.128304
391	0.110352
392	0.0834016
393	0.0518026
394	0.0429219
395	0.0345162
396	0.0305862
397	0.0374663
398	0.0670749
399	0.111498
400	0.142514
401	0.161877
402	0.17758
403	0.190917
404	0.171543
405	0.116387
406	0.0866142
407	0.0972916
408	0.11524
409	0.143228
410	0.153918
411	0.16087
412	0.157083
413	0.16234
414	0.161436
415	0.14997
416	0.133482
417	0.117866
418	0.0900628
419	0.0656938
420	0.0431927
421	0.0354269
422	0.0304346
423	0.0328683
424	0.0506562
425	0.0888114
426	0.133927
427	0.153155
428	0.1696
429	0.189865
430	0.181976
431	0.133447
432	0.0890536
433	0.0881051
434	0.110293
435	0.134291
436	0.149763
437	0.158973
438	0.159461
439	0.159793
440	0.162926
441	0.151105
442	0.146862
443	0.123008
444	0.102555
445	0.0799488
446	0.0467597
447	0.0417409
448	0.0348055
449	0.0307301
450	0.0400848
451	0.0733235
452	0.120949
453	0.145745
454	0.162955
455	0.179864
456	0.189783
457	0.159178
458	0.1092
459	0.087271
460	0.102982
461	0.11946
462	0.146613
463	0.156888
464	0.159333
465	0.156304
466	0.163793
467	0.161495
468	0.151969
469	0.130548
470	0.116289
471	0.0856152
472	0.0585549
473	0.0431334
474	0.0345857
475	0.030493
476	0.0347329
477	0.0587842
478	0.100318
479	0.139105
480	0.158307
481	0.173808
482	0.191124
483	0.17983
484	0.124843
485	0.0858395
486	0.0922058
487	0.112442
488	0.139229
489	0.151667
490	0.160615
491	0.157651
492	0.160636
493	0.162085
494	0.148051
495	0.141084
496	0.119311
497	0.0962731
498	0.0730952
499	0.0436645
500	0.0378107
501	0.0346571
502	0.0313945
503	0.0439412
504	0.0796274
505	0.12829
506	0.150257
507	0.165236
508	0.18458
509	0.18621
510	0.145935
511	0.101007
512	0.086971
513	0.110692
514	0.126541
515	0.148811
516	0.158259
517	0.159607
518	0.159659
519	0.16348
520	0.160649
521	0.15057
522	0.128304
523	0.110352
524	0.0834016
525	0.0518026
526	0.0429219
527	0.0345162
528	0.0305862
529	0.0374663
530	0.0670749
531	0.111498
532	0.142514
533	0.161877
534	0.17758
535	0.190917
536	0.171543
537	0.116387
538	0.0866142
539	0.0972916
540	0.11524
541	0.143228
542	0.153918
543	0.16087
544	0.157083
545	0.16234
546	0.161436
547	0.14997
548	0.133482
549	0.117866
550	0.0900628
551	0.0656938
552	0.0431927
553	0.0354269
554	0.0304346
555	0.0328683
556	0.0506562
557	0.0888114
558	0.133927
559	0.153155
560	0.1696
561	0.189865
562	0.181976
563	0.133447
564	0.0890536
565	0.0881051
566	0.110293
567	0.134291
568	0.149763
569	0.158973
570	0.159461
571	0.159793
572	0.162926
573	0.151105
574	0.146862
575	0.123008
576	0.102555
577	0.0799488
578	0.0467597
579	0.0417409
