0	0	0	135.9
1	0	1	137.9
2	0	2	140.2
3	0	3	143.43
4	0	4	146.563
5	0	5	148.837
6	0	6	150.254
7	0	7	150.812
8	0	8	150.512
9	0	9	149.354
10	0	10	147.337
11	0	11	144.463
12	0	12	140.73
13	0	13	136.138
14	0	14	130.689
15	0	15	124.381
16	0	16	121.5
17	0	17	116
18	0	18	111.3
19	0	19	106.9
20	0	20	99.2
21	0	21	91.6
22	0	22	86.2
23	0	23	81.6
24	0	24	77
25	0	25	75
26	0	26	77.3
27	0	27	79.2
28	0	28	79.4
29	0	29	78.5
30	0	30	78.6
31	0	31	77.3
32	0	32	75.5
33	0	33	77.3
34	0	34	79.6
35	0	35	79.9
36	0	36	80.3
37	0	37	79.7
38	0	38	76.7
39	0	39	73.4
40	0	40	70.3
41	0	41	68.1
42	0	42	63.6
43	0	43	60.4
44	0	44	61.1
45	0	45	59.7
46	0	46	57
47	0	47	53.4
48	0	48	48.1
49	0	49	43
50	0	50	37.9
51	0	51	33.2
52	0	52	30.4
53	0	53	29
54	0	54	28.5
55	0	55	26.079
56	0	56	24.8595
57	0	57	23.718
58	0	58	22.6547
59	0	59	21.6694
60	0	60	20.7622
61	0	61	19.9331
62	0	62	19.182
63	0	63	18.509
64	0	64	17.9142
65	0	65	17.3973
66	0	66	16.9586
67	0	67	16.598
68	0	68	16.3154
69	0	69	16.1109
70	0	70	15.9845
71	0	71	15.9361
72	1	0	15.9659
73	1	1	16.0737
74	1	2	16.2596
75	1	3	16.5235
76	1	4	16.8656
77	1	5	17.2857
78	1	6	17.7839
79	1	7	18.3602
80	1	8	18.8
81	1	9	17.7
82	1	10	17.7
83	1	11	17.7
84	1	12	17.1
85	1	13	18.2
86	1	14	20.6
87	1	15	23.5
88	1	16	26.7
89	1	17	28.5
90	1	18	29.9
91	1	19	34.6
92	1	20	39.6
93	1	21	42.8
94	1	22	47.4
95	1	23	52.4
96	1	24	55.7
97	1	25	59.5
98	1	26	63.2
99	1	27	67.7
100	1	28	71.2
101	1	29	74
102	1	30	77.6
103	1	31	78
104	1	32	78.7
105	1	33	80.7
106	1	34	79.5
107	1	35	78.7
108	1	36	80.1
109	1	37	80.3
110	1	38	79.6
111	1	39	77.6
112	1	40	76.1
113	1	41	76.6
114	1	42	77.4
115	1	43	80.2
116	1	44	83.5
117	1	45	86
118	1	46	87.8
119	1	47	89
120	1	48	91.3
121	1	49	93.7
122	1	50	96.7
123	1	51	99.4
124	1	52	101.8
125	1	53	103.3
126	1	54	104.2
127	1	55	105.5
128	1	56	104.7
129	1	57	103
130	1	58	103.3
131	1	59	95.5929
132	1	60	102.15
133	1	61	108.119
134	1	62	113.499
135	1	63	118.289
136	1	64	122.491
137	1	65	126.105
138	1	66	129.129
139	1	67	131.564
140	1	68	133.411
141	1	69	134.669
142	1	70	135.338
143	1	71	135.418
144	1	72	134.909
145	1	73	133.812
146	1	74	132.125
147	1	75	129.85
148	1	76	126.986
149	1	77	123.533
150	1	78	119.491
151	1	79	114.86
152	1	80	109.641
153	1	81	103.833
154	1	82	97.4355
155	1	83	90.4495
156	1	84	102.8
157	1	85	100.8
158	1	86	97.2
159	1	87	94.5
160	1	88	92.1
161	1	89	88.8
162	1	90	87.3
163	1	91	85.9
164	1	92	83
165	1	93	81.3
166	1	94	78.6
167	1	95	76.3
168	1	96	75.4
169	1	97	77.6
170	1	98	79.9
171	1	99	80.4
172	1	100	81.3
173	1	101	81.7
174	1	102	79.7
175	1	103	78.2
176	1	104	75.7
177	1	105	71.7
178	1	106	68
179	1	107	63.1
180	1	108	58.1
181	1	109	53.3
182	1	110	49.9
183	1	111	48
184	1	112	45.4
185	1	113	43.1
186	1	114	42.2
187	1	115	41.9
188	1	116	41.1
189	1	117	39.2
190	1	118	37.4
191	1	119	35.7
192	1	120	34
193	1	121	32.1
194	1	122	31.9
195	1	123	31.6
196	1	124	30.9
197	1	125	29.9945
198	1	126	26.6484
199	1	127	23.9462
200	1	128	21.8879
201	1	129	20.4736
202	1	130	19.7033
203	1	131	19.5769
204	2	0	20.0945
205	2	1	21.256
206	2	2	23.0615
207	2	3	25.511
208	2	4	28.6044
209	2	5	32.3418
210	2	6	34.3
211	2	7	38.2
212	2	8	43.4
213	2	9	48.8
214	2	10	54.9
215	2	11	60.7
216	2	12	64.9
217	2	13	69.2
218	2	14	71.9
219	2	15	72.8
220	2	16	76.8
221	2	17	83.2
222	2	18	88.4
223	2	19	92.4
224	2	20	96.4
225	2	21	101
226	2	22	105.8
227	2	23	112.4
228	2	24	117.8
229	2	25	119.1
230	2	26	107.359
231	2	27	118.168
232	2	28	128.182
233	2	29	137.4
234	2	30	145.821
235	2	31	153.447
236	2	32	160.276
237	2	33	166.31
238	2	34	171.547
239	2	35	175.989
240	2	36	179.634
241	2	37	182.484
242	2	38	184.537
243	2	39	185.794
244	2	40	186.255
245	2	41	185.921
246	2	42	184.79
247	2	43	182.863
248	2	44	180.14
249	2	45	176.621
250	2	46	172.306
251	2	47	167.195
252	2	48	161.288
253	2	49	154.585
254	2	50	147.086
255	2	51	141.5
256	2	52	148.2
257	2	53	156.5
258	2	54	156.1
259	2	55	148.4
260	2	56	143.5
261	2	57	142.3
262	2	58	139.1
263	2	59	136.4
264	2	60	140.5
265	2	61	148.1
266	2	62	150.1
267	2	63	150.9
268	2	64	144.8
269	2	65	132.5
270	2	66	128.9
271	2	67	129.4
272	2	68	125.7
273	2	69	121.4
274	2	70	117.9
275	2	71	113
276	2	72	107.6
277	2	73	100.1
278	2	74	97.2
279	2	75	94.5
280	2	76	90.6
281	2	77	88.8
282	2	78	83.4
283	2	79	76.9
284	2	80	72.4
285	2	81	67.3
286	2	82	62.3
287	2	83	59.4
288	2	84	57.4
289	2	85	59.4
290	2	86	62.2
291	2	87	63.3
292	2	88	64.8
293	2	89	65.5
294	2	90	64.8
295	2	91	63.7
296	2	92	61.8
297	2	93	59.4
298	2	94	56.9
299	2	95	53.2
300	2	96	48.1
301	2	97	40.6
302	2	98	33
303	2	99	27.7
304	2	100	22.1
305	2	101	17.1308
306	2	102	15.7505
307	2	103	14.6426
308	2	104	13.8068
309	2	105	13.2433
310	2	106	12.9519
311	2	107	12.9329
312	3	0	13.186
313	3	1	13.7114
314	3	2	14.509
315	3	3	15.5788
316	3	4	16.9209
317	3	5	18.5352
318	3	6	18.4
319	3	7	19.5
320	3	8	21.5
321	3	9	24.1
322	3	10	27.2
323	3	11	30.8
324	3	12	34.7
325	3	13	38
326	3	14	42
327	3	15	49.4
328	3	16	59.3
329	3	17	68.4
330	3	18	79.2
331	3	19	91.8
332	3	20	104.9
333	3	21	117.1
334	3	22	130.479
335	3	23	147.903
336	3	24	164.066
337	3	25	178.968
338	3	26	192.609
339	3	27	204.989
340	3	28	216.108
341	3	29	225.966
342	3	30	234.563
343	3	31	241.898
344	3	32	247.973
345	3	33	252.787
346	3	34	256.339
347	3	35	258.631
348	3	36	259.661
349	3	37	259.431
350	3	38	257.939
351	3	39	255.187
352	3	40	251.173
353	3	41	245.898
354	3	42	239.362
355	3	43	231.565
356	3	44	222.508
357	3	45	212.189
358	3	46	200.609
359	3	47	209.5
360	3	48	206.8
361	3	49	199
362	3	50	192.9
363	3	51	188
364	3	52	182.3
365	3	53	178.2
366	3	54	172.5
367	3	55	166.7
368	3	56	163.7
369	3	57	159.2
370	3	58	152.2
371	3	59	144.9
372	3	60	143.3
373	3	61	143.7
374	3	62	139
375	3	63	134
376	3	64	131.9
377	3	65	132.4
378	3	66	132.2
379	3	67	130
380	3	68	125.6
381	3	69	119.2
382	3	70	116.3
383	3	71	115.1
384	3	72	110.4
385	3	73	104.7
386	3	74	101
387	3	75	98
388	3	76	92.6
389	3	77	85
390	3	78	78.3
391	3	79	74.2
392	3	80	71.5
393	3	81	70
394	3	82	67.3
395	3	83	64.5
396	3	84	62.3
397	3	85	60.6
398	3	86	59.9
399	3	87	58.3
400	3	88	55.3
401	3	89	52.2
402	3	90	51
403	3	91	49
404	3	92	46.2
405	3	93	44.1
406	3	94	41.9
407	3	95	39.4
408	3	96	37
409	3	97	33.8
410	3	98	30.6
411	3	99	28.2
412	3	100	25.7
413	3	101	23.4
414	3	102	20.5
415	3	103	18
416	3	104	17.6967
417	3	105	16.5593
418	3	106	15.7844
419	3	107	15.3719
420	3	108	15.3219
421	4	0	15.6343
422	4	1	16.3091
423	4	2	17.3464
424	4	3	18.7461
425	4	4	20.5082
426	4	5	22.6328
427	4	6	25.1198
428	4	7	27.9692
429	4	8	32.4
430	4	9	36.7
431	4	10	39.2
432	4	11	42.3
433	4	12	47.2
434	4	13	52.6
435	4	14	60.1
436	4	15	69.9
437	4	16	77.2
438	4	17	82.7
439	4	18	90.8
440	4	19	101.1
441	4	20	111.2
442	4	21	121
443	4	22	132.2
444	4	23	144.9
445	4	24	155.7
446	4	25	162.5
447	4	26	168.2
448	4	27	174
449	4	28	179.8
450	4	29	185.7
451	4	30	195.719
452	4	31	201.141
453	4	32	206.101
454	4	33	210.599
455	4	34	214.635
456	4	35	218.209
457	4	36	221.322
458	4	37	223.972
459	4	38	226.161
460	4	39	227.888
461	4	40	229.153
462	4	41	229.956
463	4	42	230.297
464	4	43	230.176
465	4	44	229.594
466	4	45	228.549
467	4	46	227.043
468	4	47	225.074
469	4	48	222.644
470	4	49	219.752
471	4	50	216.399
472	4	51	212.583
473	4	52	208.305
474	4	53	203.566
475	4	54	198.364
476	4	55	199.8
477	4	56	194.2
478	4	57	193.3
479	4	58	196.4
480	4	59	196.1
481	4	60	195.5
482	4	61	194
483	4	62	190.3
484	4	63	186.1
485	4	64	182
486	4	65	176.7
487	4	66	172.3
488	4	67	168.7
489	4	68	166
490	4	69	162
491	4	70	154.1
492	4	71	147.7
493	4	72	141.1
494	4	73	135
495	4	74	132.2
496	4	75	129.7
497	4	76	126.5
498	4	77	124.8
499	4	78	121.9
500	4	79	118.1
501	4	80	115.7
502	4	81	113.1
503	4	82	111.5
504	4	83	109.9
505	4	84	109.1
506	4	85	108.4
507	4	86	107.6
508	4	87	106.7
509	4	88	105.6
510	4	89	103.7
511	4	90	103.1
512	4	91	103.7
513	4	92	103
514	4	93	102.2
515	4	94	100.8
516	4	95	99.9
517	4	96	99.2
518	4	97	98
519	4	98	95.9
520	4	99	93.7
521	4	100	92.3
522	4	101	91.9
523	4	102	90.1
