0	205.5
1	206.3
2	205.9
3	206.8
4	207.1
5	207.4
6	207.7
7	206.8
8	203.9
9	199.7
10	195.4
11	188.9
12	181.8
13	174.8
14	168.5
15	162.9
16	158.9
17	154.3
18	146.7
19	138.9
20	133.8
21	130.5
22	128.2
23	127.4
24	125.7
25	123.1
26	120.7
27	118.1
28	114.8
29	111.3
30	109.6
31	107.6
32	103.9
33	100.4
34	97.5
35	94.8
36	92.7
37	91.2
38	90.2
39	89.3
40	88.1
41	86.4
42	83.9
43	82
44	81.2
45	80.9
46	80.6
47	80.4
48	80.1
49	79.7
50	79.3
51	78.6
52	77.9
53	77.4
54	76.9
55	76
56	74.8
57	73.8
58	73.2
59	72.8
60	72.4
61	72.2
62	72.1
63	71.6
64	71.4
65	71.8
66	72
67	72.1
68	72.3
69	72.6
70	73
71	73.3
72	73.4
73	73.7
74	75.1
75	76.8
76	78.4
77	80.1
78	81.8
79	83.4
80	85.7
81	88.6
82	91.3
83	94.2
84	97.5
85	101.7
86	105.8
87	108.9
88	112
89	115.8
90	120
91	124.1
92	126.8
93	127.9
94	130
95	134.3
96	139
97	142.6
98	144
99	145.8
100	149.9
101	152.9
102	154.4
103	156.3
104	161
105	167.2
106	171.5
107	173.4
108	175.5
109	176.8
110	178.4
111	180.5
112	180
113	179.7
114	180.2
115	179.4
116	177.1
117	175.5
118	173.8
119	172
120	168.7
121	165.6
122	167.8
123	171.6
124	174.7
125	178.7
126	183.8
127	188.8
128	191.3
129	191.9
130	193.7
131	193.9
132	194.6
133	197.2
134	195.7
135	191.5
136	188
137	182.9
138	176.2
139	169.3
140	164
141	159.3
142	154.1
143	150.7
144	148
145	143.5
146	138.3
147	135
148	133.1
149	130.2
150	127.2
151	125.2
152	123.7
153	121.8
154	120.1
155	118
156	116.3
157	115.5
158	114.6
159	112.4
160	109.3
161	107.4
162	106.1
163	105.2
164	103.8
165	102.3
166	101.6
167	101.5
168	100.4
169	98.6
170	97.3
171	95.5
172	93.2
173	91.9
174	90.9
175	89.2
176	87.8
177	87.3
178	86.7
179	85.2
180	83.6
181	82.3
182	81.2
183	80.6
184	80.5
185	80.2
186	80
187	80.1
188	80
189	79.1
190	78.2
191	77.8
192	77.5
193	76.9
194	76
195	75.3
196	74.3
197	73.3
198	72.7
199	72.1
200	71.8
201	71.8
202	71.4
203	70.8
204	70.3
205	69.9
206	69.8
207	69.8
208	69.8
209	69.4
210	68.8
211	68.6
212	68.4
213	68.2
214	68.3
215	68.5
216	68.7
217	68.8
218	69
219	69.3
220	69.7
221	70.2
222	71
223	72.1
224	73.3
225	74.1
226	74.5
227	74.9
228	75.5
229	76.5
230	77.5
231	78.3
232	79
233	79.7
234	80.1
235	80.7
236	82.4
237	85.3
238	87.7
239	89.6
240	91.2
241	92.7
242	95.8
243	100.4
244	105.6
245	110.9
246	115.4
247	117.9
248	118.4
249	118.4
250	119.5
251	121.6
252	124.4
253	126.7
254	126.8
255	125.8
256	123.8
257	121.1
258	119.5
259	119.2
260	118.9
261	119.2
262	120.1
263	120.1
264	118.9
265	118
266	117.1
267	116.6
268	118.1
269	120.9
270	123.9
271	127.9
272	132.3
273	134.7
274	135.4
275	135.9
276	137.3
277	138.6
278	140.8
279	143.5
280	144.7
281	145.5
282	145.2
283	142.8
284	140.1
285	138.4
286	137.4
287	137
288	135.8
289	133.8
290	131.2
291	127.3
292	123.3
293	119.5
294	116
295	113.3
296	110.8
297	107.9
298	105.3
299	102.5
300	99.9
301	98.1
302	96.6
303	95.3
304	93.2
305	90.4
306	87.7
307	85.5
308	83.7
309	82.5
310	81.1
311	80
312	79.4
313	78.7
314	78.6
315	78.4
316	77.7
317	77.3
318	76.8
319	76.3
320	75.9
321	75.1
322	74.6
323	74.4
324	74
325	73.3
326	71.9
327	70.6
328	70.2
329	70
330	70
331	70
332	70.1
333	70.3
334	70.4
335	70.3
336	70
337	69.8
338	69.7
